customer_id,account_id,customer_name,email,country,city,signup_date,acquisition_channel,customer_segment,company_size,industry,status,updated_at
CUST-000919,ACC-000919,"Walters, Davenport and Becker",contact919@waltersdavenportan.example,United Kingdom,Birmingham,2025-09-12,Paid Search,Enterprise,11-50,Retail,Active,2025-09-20 00:00:00
CUST-000920,ACC-000920,Collins Group,contact920@collinsgroup.example,Netherlands,Utrecht,2024-10-03,Organic,SMB,51-200,Retail,Inactive,2024-12-06 00:00:00
CUST-000921,ACC-000921,"Ashley, Allen and Sanchez",contact921@ashleyallenandsanc.example,Spain,Barcelona,2024-08-26,Paid Social,Startup,51-200,Logistics,Active,2024-11-17 00:00:00
CUST-000922,ACC-000922,Wilson-Salazar,contact922@wilson-salazar.example,France,Marseille,2025-07-17,Paid Search,Mid-Market,51-200,Technology,Active,2025-08-06 00:00:00
CUST-000923,ACC-000923,Parker Ltd,contact923@parkerltd.example,Germany,Cologne,2024-03-31,Email,SMB,1001-5000,Technology,Active,2024-04-14 00:00:00
CUST-000924,ACC-000924,"Yang, Wilson and Zimmerman",contact924@yangwilsonandzimme.example,Canada,Montreal,2025-01-30,Paid Social,Mid-Market,1-10,Financial Services,Active,2025-04-07 00:00:00
CUST-000925,ACC-000925,"Smith, Crawford and Reed",contact925@smithcrawfordandre.example,Canada,Vancouver,2024-11-05,Email,Enterprise,5000+,Telecommunications,Inactive,2024-12-05 00:00:00
CUST-000926,ACC-000926,"Logan, Le and Jackson",contact926@loganleandjackson.example,Australia,Sydney,2024-05-13,Paid Social,SMB,201-1000,Manufacturing,Active,2024-07-17 00:00:00
CUST-000927,ACC-000927,Brady LLC,contact927@bradyllc.example,France,Lyon,2025-03-26,Paid Search,Enterprise,5000+,Financial Services,Active,2025-05-28 00:00:00
CUST-000928,ACC-000928,"Tanner, Wise and Johnson",contact928@tannerwiseandjohns.example,United Kingdom,London,2024-08-22,Paid Search,Startup,1001-5000,Retail,Active,2024-09-15 00:00:00
CUST-000929,ACC-000929,Nelson-Brown,contact929@nelson-brown.example,Germany,Berlin,2024-05-15,Paid Social,Startup,5000+,Telecommunications,Active,2024-05-18 00:00:00
CUST-000930,ACC-000930,"Proctor, Burton and Crawford",contact930@proctorburtonandcr.example,France,Lille,2025-04-22,Paid Search,SMB,201-1000,Professional Services,Active,2025-06-11 00:00:00
CUST-000931,ACC-000931,"Ward, Porter and Bradley",contact931@wardporterandbradl.example,France,Paris,2024-05-07,Paid Social,SMB,51-200,Healthcare,Active,2024-06-13 00:00:00
CUST-000932,ACC-000932,Moore-Ayala,contact932@moore-ayala.example,Netherlands,Utrecht,2025-05-06,Partner,SMB,51-200,Healthcare,Active,2025-07-22 00:00:00
CUST-000933,ACC-000933,"Craig, Wilson and Yang",contact933@craigwilsonandyang.example,United Kingdom,Edinburgh,2024-04-28,Partner,Startup,201-1000,Technology,Active,2024-05-30 00:00:00
CUST-000934,ACC-000934,Williams Inc,contact934@williamsinc.example,Netherlands,The Hague,2024-11-13,Paid Social,Mid-Market,51-200,Media,Active,2024-12-05 00:00:00
CUST-000935,ACC-000935,Williams LLC,contact935@williamsllc.example,Germany,Berlin,2025-08-13,Email,Enterprise,201-1000,Financial Services,Active,2025-10-30 00:00:00
CUST-000936,ACC-000936,Mora-White,contact936@mora-white.example,Australia,Sydney,2024-06-16,Email,SMB,1-10,Healthcare,Inactive,2024-08-21 00:00:00
CUST-000937,ACC-000937,Tran Ltd,contact937@tranltd.example,Canada,Vancouver,2025-07-15,Partner,Mid-Market,1001-5000,Retail,Active,2025-09-09 00:00:00
CUST-000938,ACC-000938,"Rios, Walker and Wright",contact938@rioswalkerandwrigh.example,Canada,Montreal,2025-06-11,Paid Social,Mid-Market,11-50,Professional Services,Active,2025-09-05 00:00:00
CUST-000939,ACC-000939,"Flores, Mckenzie and Duncan",contact939@floresmckenzieandd.example,Germany,Cologne,2025-10-21,Paid Social,Enterprise,5000+,Professional Services,Active,2025-12-31 00:00:00
CUST-000940,ACC-000940,Shaw Inc,contact940@shawinc.example,France,Lyon,2024-05-03,Paid Social,SMB,11-50,Media,Active,2024-07-20 00:00:00
CUST-000941,ACC-000941,Walker PLC,contact941@walkerplc.example,Netherlands,Amsterdam,2025-06-06,Paid Search,Mid-Market,11-50,Healthcare,Churned,2025-08-17 00:00:00
CUST-000942,ACC-000942,Finley Inc,contact942@finleyinc.example,Germany,Munich,2025-11-15,Paid Social,Mid-Market,1001-5000,Retail,Active,2025-12-21 00:00:00
CUST-000943,ACC-000943,Cline-Ayala,contact943@cline-ayala.example,Australia,Adelaide,2025-07-11,Partner,Enterprise,1001-5000,Retail,Active,2025-07-16 00:00:00
CUST-000944,ACC-000944,Murphy-Tran,contact944@murphy-tran.example,Germany,Berlin,2024-05-17,Partner,Mid-Market,201-1000,Technology,Active,2024-07-11 00:00:00
CUST-000945,ACC-000945,Wood LLC,contact945@woodllc.example,Canada,Vancouver,2025-08-23,Paid Search,Startup,5000+,Media,Active,2025-10-31 00:00:00
CUST-000946,ACC-000946,"Mueller, Stevenson and Sanchez",contact946@muellerstevensonan.example,United States,New York,2024-03-19,Organic,Mid-Market,11-50,Education,Active,2024-06-17 00:00:00
CUST-000947,ACC-000947,Vargas-Snyder,contact947@vargas-snyder.example,Australia,Sydney,2025-03-06,Organic,SMB,1001-5000,Manufacturing,Active,2025-05-07 00:00:00
CUST-000948,ACC-000948,Oconnor PLC,contact948@oconnorplc.example,Canada,Ottawa,2024-12-29,Organic,SMB,51-200,Telecommunications,Active,2025-02-18 00:00:00
CUST-000949,ACC-000949,Hernandez Group,contact949@hernandezgroup.example,Australia,Sydney,2025-01-23,Email,Mid-Market,51-200,Financial Services,Active,2025-03-16 00:00:00
CUST-000950,ACC-000950,Hall LLC,contact950@hallllc.example,United Kingdom,Manchester,2025-01-14,Paid Search,SMB,51-200,Telecommunications,Active,2025-01-24 00:00:00
CUST-000951,ACC-000951,"Franco, Wiley and Tapia",contact951@francowileyandtapi.example,United States,San Francisco,2024-01-24,Partner,SMB,1-10,Professional Services,Active,2024-01-24 00:00:00
CUST-000952,ACC-000952,Blake Group,contact952@blakegroup.example,United Kingdom,Bristol,2025-01-06,Direct,SMB,201-1000,Healthcare,Active,2025-01-10 00:00:00
CUST-000953,ACC-000953,"Acosta, Garcia and Moreno",contact953@acostagarciaandmor.example,France,Paris,2025-11-15,Email,Enterprise,201-1000,Professional Services,Active,2026-02-05 00:00:00
CUST-000954,ACC-000954,Barnes Inc,contact954@barnesinc.example,Germany,Hamburg,2024-11-15,Email,Enterprise,11-50,Media,Active,2025-01-25 00:00:00
CUST-000955,ACC-000955,Dawson Inc,contact955@dawsoninc.example,Spain,Bilbao,2024-07-21,Organic,Startup,5000+,Retail,Active,2024-08-13 00:00:00
CUST-000956,ACC-000956,Morse PLC,contact956@morseplc.example,France,Marseille,2025-12-28,Paid Social,SMB,51-200,Retail,Active,2026-02-04 00:00:00
CUST-000957,ACC-000957,Haynes-Watson,contact957@haynes-watson.example,Germany,Hamburg,2024-03-13,Paid Search,Startup,11-50,Logistics,Active,2024-04-26 00:00:00
CUST-000958,ACC-000958,"Miller, Davis and Anderson",contact958@millerdavisandande.example,Netherlands,Utrecht,2024-12-21,Email,Startup,201-1000,Financial Services,Active,2025-01-12 00:00:00
CUST-000959,ACC-000959,Jones-Bradley,contact959@jones-bradley.example,Australia,Perth,2025-01-09,Paid Search,Enterprise,11-50,Technology,Active,2025-02-16 00:00:00
CUST-000960,ACC-000960,Bates-Anderson,contact960@bates-anderson.example,Germany,Berlin,2024-12-15,Partner,SMB,1-10,Professional Services,Active,2025-01-15 00:00:00
CUST-000961,ACC-000961,Green-Edwards,contact961@green-edwards.example,Canada,Ottawa,2025-11-04,Organic,Mid-Market,201-1000,Telecommunications,Inactive,2026-01-06 00:00:00
CUST-000962,ACC-000962,Haynes-Moss,contact962@haynes-moss.example,Germany,Cologne,2024-11-04,Organic,SMB,11-50,Education,Active,2025-01-11 00:00:00
CUST-000963,ACC-000963,Chavez-Hall,contact963@chavez-hall.example,Spain,Madrid,2025-12-12,Paid Social,Enterprise,11-50,Financial Services,Active,2025-12-20 00:00:00
CUST-000964,ACC-000964,Taylor PLC,contact964@taylorplc.example,Canada,Ottawa,2024-02-18,Direct,Mid-Market,201-1000,Education,Active,2024-03-31 00:00:00
CUST-000965,ACC-000965,Moore and Sons,contact965@mooreandsons.example,Australia,Adelaide,2025-06-20,Paid Search,SMB,1-10,Healthcare,Active,2025-09-18 00:00:00
CUST-000966,ACC-000966,Owens-Russell,contact966@owens-russell.example,France,Toulouse,2025-03-09,Paid Search,SMB,1001-5000,Logistics,Active,2025-05-27 00:00:00
CUST-000967,ACC-000967,"Howard, Townsend and Hayes",contact967@howardtownsendandh.example,France,Lyon,2024-06-24,Paid Search,SMB,1001-5000,Professional Services,Active,2024-09-04 00:00:00
CUST-000968,ACC-000968,Baker-Wilson,contact968@baker-wilson.example,United Kingdom,Birmingham,2024-06-15,Email,Mid-Market,11-50,Retail,Active,2024-08-20 00:00:00
CUST-000969,ACC-000969,Aguirre LLC,contact969@aguirrellc.example,Australia,Adelaide,2025-06-10,Direct,Mid-Market,51-200,Professional Services,Active,2025-06-10 00:00:00
CUST-000970,ACC-000970,"Terry, Williams and Huff",contact970@terrywilliamsandhu.example,United States,New York,2025-04-11,Paid Social,Startup,1-10,Professional Services,Active,2025-07-08 00:00:00
CUST-000971,ACC-000971,Hernandez-Dawson,contact971@hernandez-dawson.example,United Kingdom,Edinburgh,2025-03-22,Partner,Mid-Market,201-1000,Professional Services,Active,2025-05-27 00:00:00
CUST-000972,ACC-000972,Foster-Williams,contact972@foster-williams.example,Germany,Cologne,2024-02-07,Paid Social,Mid-Market,1-10,Retail,Inactive,2024-04-27 00:00:00
CUST-000973,ACC-000973,Green-Ewing,contact973@green-ewing.example,Germany,Frankfurt,2025-03-13,Email,SMB,5000+,Education,Active,2025-06-03 00:00:00
CUST-000974,ACC-000974,Crane Group,contact974@cranegroup.example,Germany,Munich,2025-12-18,Paid Search,Mid-Market,11-50,Technology,Active,2026-01-10 00:00:00
CUST-000975,ACC-000975,"Adkins, Wright and Murray",contact975@adkinswrightandmur.example,Canada,Montreal,2024-01-13,Organic,SMB,201-1000,Manufacturing,Active,2024-01-14 00:00:00
CUST-000976,ACC-000976,Martinez Inc,contact976@martinezinc.example,Canada,Toronto,2024-12-08,Email,Mid-Market,11-50,Retail,Active,2025-02-05 00:00:00
CUST-000977,ACC-000977,Anderson Group,contact977@andersongroup.example,United States,San Francisco,2024-12-27,Organic,SMB,11-50,Education,Active,2025-02-06 00:00:00
CUST-000978,ACC-000978,Parks-Pace,contact978@parks-pace.example,France,Lyon,2025-10-17,Paid Social,Startup,51-200,Telecommunications,Active,2025-10-18 00:00:00
CUST-000979,ACC-000979,Aguilar LLC,contact979@aguilarllc.example,United Kingdom,London,2024-07-25,Partner,Startup,201-1000,Telecommunications,Active,2024-08-18 00:00:00
CUST-000980,ACC-000980,Johnson Inc,contact980@johnsoninc.example,France,Toulouse,2024-12-13,Direct,SMB,5000+,Manufacturing,Inactive,2025-03-13 00:00:00
CUST-000981,ACC-000981,Orr Group,contact981@orrgroup.example,France,Toulouse,2025-06-08,Organic,Mid-Market,1-10,Professional Services,Active,2025-07-11 00:00:00
CUST-000982,ACC-000982,Davis LLC,contact982@davisllc.example,Netherlands,Eindhoven,2024-02-14,Email,SMB,1-10,Financial Services,Active,2024-03-08 00:00:00
CUST-000983,ACC-000983,Williams Group,contact983@williamsgroup.example,France,Paris,2025-08-08,Referral,SMB,51-200,Manufacturing,Active,2025-10-06 00:00:00
CUST-000984,ACC-000984,Jackson PLC,contact984@jacksonplc.example,Netherlands,Eindhoven,2025-08-24,Paid Social,SMB,51-200,Professional Services,Active,2025-10-23 00:00:00
CUST-000985,ACC-000985,Underwood-Foster,contact985@underwood-foster.example,France,Toulouse,2025-06-10,Partner,SMB,1001-5000,Professional Services,Active,2025-07-10 00:00:00
CUST-000986,ACC-000986,Reyes Group,contact986@reyesgroup.example,Netherlands,Eindhoven,2025-04-18,Paid Social,SMB,1001-5000,Telecommunications,Active,2025-07-04 00:00:00
CUST-000987,ACC-000987,Gomez and Sons,contact987@gomezandsons.example,France,Lille,2025-06-30,Referral,SMB,1001-5000,Manufacturing,Active,2025-08-21 00:00:00
CUST-000988,ACC-000988,Ramirez-Stephenson,contact988@ramirez-stephenson.example,United Kingdom,Manchester,2025-07-25,Paid Search,SMB,11-50,Telecommunications,Active,2025-08-08 00:00:00
CUST-000989,ACC-000989,Mendez PLC,contact989@mendezplc.example,Canada,Vancouver,2025-10-22,Paid Social,Mid-Market,51-200,Telecommunications,Active,2025-11-20 00:00:00
CUST-000990,ACC-000990,Holland Group,contact990@hollandgroup.example,Spain,Bilbao,2024-11-08,Organic,SMB,201-1000,Education,Active,2025-01-24 00:00:00
CUST-000991,ACC-000991,Andrade-Mendoza,contact991@andrade-mendoza.example,United Kingdom,Birmingham,2024-11-29,Organic,SMB,51-200,Technology,Inactive,2024-12-07 00:00:00
CUST-000992,ACC-000992,Ramirez and Sons,contact992@ramirezandsons.example,France,Marseille,2025-04-11,Partner,Enterprise,201-1000,Retail,Active,2025-04-12 00:00:00
CUST-000993,ACC-000993,Gonzalez-Wilkerson,contact993@gonzalez-wilkerson.example,Canada,Vancouver,2024-05-21,Direct,SMB,11-50,Media,Active,2024-07-19 00:00:00
CUST-000994,ACC-000994,"Wright, Mcknight and Stephens",contact994@wrightmcknightands.example,Germany,Frankfurt,2025-09-17,Paid Search,SMB,51-200,Education,Inactive,2025-10-27 00:00:00
CUST-000995,ACC-000995,Mayo Ltd,contact995@mayoltd.example,France,Toulouse,2025-07-17,Paid Social,Enterprise,1001-5000,Telecommunications,Inactive,2025-08-09 00:00:00
CUST-000996,ACC-000996,Castillo-Harrington,contact996@castillo-harringto.example,Netherlands,Amsterdam,2025-04-06,Paid Social,SMB,11-50,Logistics,Active,2025-05-18 00:00:00
CUST-000997,ACC-000997,Durham-Shaw,contact997@durham-shaw.example,France,Marseille,2024-08-08,Organic,SMB,5000+,Technology,Active,2024-08-24 00:00:00
CUST-000998,ACC-000998,Nelson-Johnson,contact998@nelson-johnson.example,United Kingdom,Edinburgh,2024-09-11,Organic,SMB,51-200,Logistics,Active,2024-10-15 00:00:00
CUST-000999,ACC-000999,"Robinson, Huang and Osborne",contact999@robinsonhuangandos.example,Australia,Melbourne,2024-11-13,Partner,Mid-Market,1-10,Retail,Active,2024-12-04 00:00:00
CUST-001000,ACC-001000,Stokes Group,contact1000@stokesgroup.example,France,Lyon,2025-04-29,Referral,SMB,11-50,Logistics,Active,2025-06-21 00:00:00
